Indicator Name,Indicator Code,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.08867058,-11.71329066,-8.02558199,5.870474622,6.751857941,5.920290458,6.543642526,1.97676593,-1.042873203,3.750387794,3.655997946,4.878265707,5.371067629,4.128437237,4.279805801,4.935239694,5.059929351,2.169308637,-5.9910529,-1.191274285,-0.039469929
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cuba,CUB,,,,,,,,,,,,8.583858538,4.826686057,3.434488688,0.984491527,9.476426331,5.427960425,8.709502863,6.595998422,1.088183477,-4.849443009,19.68833449,8.918234752,5.411470669,7.929716566,1.596674541,0.095303565,-2.402172725,3.705539918,0.680083276,-2.948564774,-10.6926974,-11.58060298,-14.8781804,0.716930036,2.457201026,7.838750049,2.785004012,0.155720869,6.191203445,5.915865714,3.182230186,1.42859081,3.791364597,5.770878841,11.20171308,12.06580602,7.262136966,4.116828042,1.449116763,2.06463583,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cyprus,CYP,,,,,,,,,,,,,,,,,20.26628913,16.36200206,7.77740519,9.905566824,5.753245368,2.516997898,6.021711923,5.582181053,8.757893613,4.882540617,3.703951264,7.065248438,8.64677856,7.947425503,7.404,0.7395,9.4,0.7,5.9,6.1,1.848836555,2.348517259,5.043260519,4.846823175,5.042802715,4.0255516,2.091236261,1.934070122,4.224693897,3.909963232,4.125312851,5.130542893,3.626616209,-1.666159464,1.14,0.476
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Czech Republic,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.61494236,-0.506542351,0.06190425,2.219490049,5.937587255,4.539679076,-0.852524517,-0.235975242,1.679287459,4.185650506,3.097349644,2.149300055,3.766174432,4.742590846,6.752450791,7.020380892,5.735130734,3.099001693,-4.695209037,2.739001292,1.654898338
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Denmark,DNK,,6.378832476,5.666822173,0.637021234,9.269938215,4.555254814,2.740910109,3.421605092,3.974947702,6.322485008,2.026089152,3.001883355,4.174997584,3.759239704,-0.815954363,-1.221451737,6.093500397,1.978853942,2.274546641,3.950129269,-0.487542347,-0.88690382,3.713982744,2.651857243,4.165577099,4.024434465,4.949240893,0.289936831,-0.14266411,0.572900403,1.607443635,1.300427038,1.9754605,-0.08960504,5.525396923,3.06517543,2.834545152,3.198454206,2.160456239,2.560451447,3.528655889,0.704834103,0.46584828,0.383831163,2.296487044,2.445147924,3.394710394,1.583262086,-0.783852225,-5.833739058,1.29561288,0.997464834
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Djibouti,DJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.277616675,-0.017967018,-6.620881286,-0.937342459,-3.488261251,-4.11549878,-0.745872199,0.099378553,2.1790062,0.416213964,2.047764375,2.618562398,3.199959328,3.826476088,3.169601156,4.799864683,5.100061387,5.799962619,4.999503141,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominica,DMA,,,,,,,,,,,,,,,,,,,11.77249708,-18.44416562,14.26068376,12.08437745,4.134415376,2.691703646,5.426399704,1.284555733,7.07773232,7.518690028,8.559027685,-0.243166789,5.254900467,0.607919456,2.04736255,1.680949196,1.431317406,1.974718446,2.64178511,1.490821515,4.978083423,0.683297289,-2.255305162,-0.181610624,-1.80767337,7.579363152,3.315204626,-0.427904069,4.64576958,3.875462139,7.771314398,-0.737135397,0.334705557,1.064133223
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominican Republic,DOM,,-2.313248512,17.04724072,6.502902855,6.764865095,-12.48183398,13.46334475,3.327542292,0.238860413,10.89144599,18.22668279,10.87146616,10.39416404,12.89576373,6.001902861,5.193253366,6.728122679,4.981783945,2.140684707,4.531399122,7.968738587,4.279867406,1.698708696,4.627946289,1.252895988,-2.122534999,3.521993233,10.1173674,2.155963303,4.400538841,-5.45431246,0.944138918,10.51318199,7.222621369,2.303256394,5.493629296,7.13136736,8.004274434,7.010597727,6.715354088,5.656604886,1.809229485,5.788207312,-0.253358805,1.311958217,9.262750072,10.67115485,8.474624778,5.255649444,3.454054459,7.751220866,4.482914631
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,East Asia & Pacific (all income levels),EAS,,7.793546397,7.086771721,8.213743609,10.93651959,6.454280217,9.708067249,9.343802216,11.19391148,11.97186831,1.213896023,5.086802169,7.810681607,8.02224659,-0.034212776,3.397663026,4.388333821,5.072600129,5.73957248,5.754562213,3.311989368,4.487808807,3.815168517,3.793312399,5.406947452,6.152480901,4.057947836,5.320894998,7.561109768,5.517746605,5.630252534,4.248061824,2.792821839,2.730221458,3.469138039,4.014085184,4.27128719,3.229802599,-1.056219904,2.327752879,4.165051346,1.948748316,2.937848252,3.67211577,4.627869118,4.079361796,4.849119881,5.685750657,2.489075098,-0.31000306,6.723513191,3.313699267
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,East Asia & Pacific (developing only),EAP,,-12.86921523,-0.577760792,6.878200512,9.711155119,10.45886547,8.259314299,-0.868729911,1.943805224,11.13356561,13.24217879,6.457615011,5.082625753,8.828089961,4.037111941,6.777998598,3.095281979,7.637976639,9.707047013,7.086517799,7.14214074,5.597646874,6.278373187,8.293976852,9.424446227,7.571081749,6.943141948,9.184976282,10.10909304,6.044206882,5.493186347,8.207922551,11.02905302,11.27728314,11.0380618,9.890438,9.023994499,7.290264007,2.218206147,6.275356862,7.533841398,6.655182479,7.883733811,8.81129943,9.031577032,9.754833377,10.91275747,12.28999344,8.477631444,7.457777801,9.694949109,8.134806741
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ecuador,ECU,,1.543079322,4.55888374,3.875658199,7.811889158,3.172316651,-0.089579934,6.993947244,2.325571916,5.446363594,7.611650296,6.459763979,4.593212546,16.15621817,8.356585714,8.330115343,7.642028883,2.318647031,6.809108042,5.21317159,4.445933804,3.364899685,-0.569243094,-2.531530663,3.836269016,2.916743749,4.070760474,-2.145566531,8.365660404,0.980545753,2.681876202,5.193633524,1.512555251,0.295195282,4.702169208,1.75356834,2.400839784,4.053186434,2.112768829,-6.299452715,2.802891601,5.336710835,5.111558627,3.273520507,8.823972378,5.743750704,4.751503081,2.037698436,7.241682859,0.361868469,3.581602486,4.8
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Egypt, Arab Rep.",EGY,,4.40037039,6.856662046,9.055532596,8.142306487,9.225084015,1.056646022,0.625934957,2.721416531,6.812550266,5.598515606,3.44091209,2.028896591,0.705246822,2.485498843,8.939172758,14.62724764,12.83695867,5.779709942,6.038857156,10.01133522,3.75608089,9.907170784,7.401139448,6.091515278,6.602049857,2.646575818,2.519421551,5.300718918,4.972378587,5.701753291,1.078837978,4.431996111,2.900790798,3.97317218,4.642458776,4.988730567,5.491131498,4.036367055,6.105460417,5.368005985,3.535225672,2.370489088,3.193517698,4.092071611,4.471744472,6.843838194,7.087827427,7.156283566,4.686129558,5.146618791,1.8
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,El Salvador,SLV,,3.528570233,11.9528022,4.305443407,9.326489071,5.368460668,7.161137607,5.436847241,3.236692947,3.485417935,2.977294684,3.858259395,6.117533593,4.861673969,5.335998977,2.923533862,5.049258693,6.780062836,5.322765463,-4.18026504,-11.77131816,-10.45093625,-6.305792919,1.535012145,1.336955371,0.616595953,0.189395023,2.513587732,1.877457958,0.962192176,4.831732189,3.575255777,7.544838244,7.369835173,6.05023145,6.39523577,1.706209457,4.245986733,3.749451452,3.448869306,2.152879729,1.709243182,2.340187774,2.30003827,1.850535583,3.562814501,3.911948645,3.839765177,1.274227301,-3.133046282,1.364783667,1.470912296
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Equatorial Guinea,GNQ,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.33055635,4.436737445,2.655262103,-1.229178018,3.261150228,-1.136765899,10.69545234,6.29621399,5.115622512,14.26258663,29.14184537,71.18798538,21.91089822,41.44645341,13.48240772,61.89738421,19.46283403,13.95525032,37.99872685,9.7487276,1.259747203,21.44247706,10.67727259,5.734417435,-0.754527814,7.093598933
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Eritrea,ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4547618,21.221411,2.85837881,9.258839895,7.908684452,1.772582592,0.013480723,-13.12036663,21.24538335,3.005428651,-2.655515364,1.456703534,2.565806966,-0.959170447,1.426514854,-9.793548387,3.87641253,2.203249793,8.717326866
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Estonia,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.889895976,11.73635669,6.809689991,-0.27125357,9.697174863,6.281644388,6.560428534,7.765386713,6.342836963,8.853496627,10.0973433,7.492203903,-3.670691255,-14.25787275,2.263524738,7.635632724
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ethiopia,ETH,,,,,,,,,,,,,,,,,,,,,,,0.916054496,8.23507972,-2.847978516,-11.14430197,9.661380095,13.85959888,0.503423118,-0.360888273,2.726425571,-7.137292576,-8.672776405,13.142837,3.190201957,6.127508067,12.42591678,3.134063323,-3.458195501,5.16240552,6.072859062,8.301432184,1.514716519,-2.161082482,13.5723613,11.81884442,10.8346294,11.45601535,10.78855411,8.802486543,9.937345319,7.299040943
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Euro area,EMU,,6.620255038,6.354980361,5.709686271,5.502637948,4.924168067,5.239381184,5.238248224,5.484729104,6.938967383,5.618592892,3.789373457,4.802990912,6.203063399,3.283660201,-0.851634185,5.068588411,3.039841961,3.067783506,3.869939287,2.249641807,0.488111089,0.680097761,1.401078286,2.348942093,2.291286228,2.508972669,2.435245189,4.251016979,4.026180008,3.489573078,2.570915185,1.309933331,-0.73899819,2.428967857,2.340111528,1.460294054,2.500365265,2.71977666,2.78534044,3.693900139,1.973794481,0.913305346,0.709030415,2.192803082,1.674360702,3.250184835,2.984626281,0.386176529,-4.438682244,2.03865906,1.536191855
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Europe & Central Asia (all income levels),ECS,,5.242351286,4.716924775,5.105205844,5.537766386,4.241710724,4.314892412,4.375573929,4.929207427,5.474155236,4.642019173,3.445615941,4.552224445,6.16050766,2.454842753,-0.387919144,4.660611365,2.831155508,3.035395525,3.572098885,1.389942256,0.371580039,1.021145975,1.923060008,2.713431211,2.627893575,2.903274528,2.901160848,4.031483155,3.374724072,2.443082451,0.590713284,-0.047821564,-0.557477183,1.815408705,2.405884645,1.826606505,3.255498256,2.689505411,2.815215508,4.114588738,2.075389516,1.598984793,1.723808008,3.011610284,2.396230015,3.684554489,3.543726668,0.601922308,-4.402880644,2.53276477,1.952327478
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Europe & Central Asia (developing only),ECA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.091182014,-5.024710287,-9.568659825,-4.406653192,-9.356185565,0.249520892,1.278390902,3.550037523,-0.660297116,1.193356578,7.55966727,1.614861003,5.549357188,6.59825919,8.482378732,7.244096364,7.956892359,7.277099731,3.89757497,-6.011029144,5.836539746,5.740452305
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,European Union,EUU,,5.330485525,4.734840046,5.029968096,5.546643478,4.252483137,4.141697286,4.329103646,4.949879984,5.537581272,4.721933172,3.361731956,4.482685773,6.247711403,2.357992305,-0.642329538,4.508211576,2.784691968,3.050478966,3.653724734,1.413959572,0.19462775,1.053894744,1.860247518,2.544989945,2.500277959,2.823975453,2.792888272,4.189725773,3.4922646,2.736506869,1.233635965,0.875095056,-0.23367633,2.872122152,2.642877105,1.831700147,3.162601275,2.948171046,2.992066462,3.862787125,2.167365023,1.334554891,1.404105185,2.544871987,1.941615925,3.313638733,3.189628296,0.257151702,-4.407920723,2.194081828,1.519442701
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Faeroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Fiji,FJI,,3.517583671,3.606101884,6.358772588,4.877277299,-2.700267007,0,13.35183114,7.916221303,2.596415663,12.70270401,6.888988175,7.485277098,11.61286866,2.601151628,0.530208997,2.736162119,5.90401126,1.863403082,12.2248205,-1.603458289,6.329992016,-5.978487669,-3.960119251,8.393024289,-4.61347721,7.74990637,-6.615018983,0.955755888,7.438632242,5.8,-2.7,6.1,2.130031981,5.1,2.5,4.8,-2.2,1.3,8.8,-1.7,2,3.2,1,5.3,0.7,1.843935601,-0.850822462,1.03252103,-1.272367571,-0.2,2
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Finland,FIN,,7.604670479,2.981945536,3.285099636,5.238686598,5.302857802,2.372823015,2.168828883,2.303289984,9.593287785,5.333907792,2.356920238,7.735485628,6.983827907,3.236533668,1.804897723,0.344382895,0.239510464,2.919708029,7.12192636,5.389047468,1.286520376,3.049173022,3.023822968,3.107654275,3.302382918,2.64174905,3.489984427,5.221280894,5.077772989,0.505238823,-5.999925801,-3.484987518,-0.810697527,3.653735158,3.962453639,3.569447367,6.205788375,5.031041859,3.908371415,5.323751325,2.283747494,1.834129602,2.012433367,4.124870964,2.916059866,4.410592331,5.335225212,0.293570445,-8.354312972,3.731524746,2.854771574
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,France,FRA,,5.506272437,6.672174626,5.347173767,6.518338303,4.778035177,5.214008052,4.688158821,4.25902469,6.990530534,5.733514467,5.330598742,4.537374398,6.609984573,4.690796839,-1.124349334,4.385942648,3.572654397,3.894980632,3.449317226,1.636492256,0.978801773,2.417126356,1.23192114,1.494593435,1.610117367,2.255857956,2.388374488,4.667587083,4.187656444,2.620037445,1.039281822,1.477845803,-0.66736463,2.247379543,2.047203428,1.067504956,2.183720753,3.37820423,3.291950779,3.679946733,1.835734121,0.928873553,0.89950441,2.544735449,1.826486776,2.466905737,2.285414597,-0.080667606,-3.147051384,1.663093831,1.697726571
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,French Polynesia,PYF,,,,,,,9.576578233,-4.739166615,14.93080214,-2.685941013,1.626711344,12.00240864,-4.695078729,7.802561119,18.0010489,-4.902702395,8.203616323,2.078992708,9.892559299,3.925924174,0.484901265,8.504729377,9.971638464,5.40631995,5.405686083,5.406543042,8.400003124,7.100004353,2.399998744,3.000001971,2.200000128,4.899996203,0.89999758,0.100003234,0.800002278,0.499993912,0.30000031,1.900004145,6.199995771,4.000004643,4.000000343,,,,,,,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Gabon,GAB,,14.76684319,7.449211606,6.092435261,4.554453656,8.333335658,4.50800457,4.115152848,2.508800884,8.082910435,8.679342173,10.25873091,11.33697068,10.18243362,39.48709518,19.19011491,35.62533797,-12.58209117,-24.04920607,0.474405278,2.552937158,5.095329281,-3.097520399,5.60824068,7.508902307,-2.332949327,-0.80359774,-17.14604221,12.84535324,8.545309994,5.192237276,6.112503481,-3.09014565,3.946555009,3.712754839,4.973847763,3.625049023,5.738367394,3.477833588,-8.932622804,-1.882966396,2.131679953,-0.267154255,2.475192183,1.3460156,3.021595857,1.18118769,5.553353887,2.323450725,-1.406117818,6.605103139,4.813467494
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Gambia, The",GMB,,,,,,,,0,9.576141612,2.435525021,6.153845482,-0.065876988,0.24170544,9.250328335,5.878794014,12.39342972,7.351224717,3.439576817,6.316445053,-1.328181958,6.270078616,3.321894043,-0.764582299,10.88322776,3.535257823,-0.812265615,4.091071129,2.4543332,4.476826243,5.89572251,3.558878955,3.107039397,3.378689083,3.01210062,0.154346248,0.881848587,2.223545145,4.899998946,3.499998461,6.4,5.5,5.8,-3.250000378,6.87,7.05,0.264773223,3.3453836,6.002220988,6.301398565,6.652212477,6.11716873,4.972135145
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Georgia,GEO,,,,,,,7.535630988,6.249999451,4.456335383,4.778150028,12.05211667,2.470935954,2.836873461,6.482761982,8.808292272,7.38094573,6.097563985,6.896551056,7.429127413,7.370346153,4.576266191,5.267423362,2.001538343,4.301887009,5.426923071,4.941655565,-8.175276214,1.282043321,5.555558092,-7.195202165,-14.78822592,-21.10000024,-44.89999971,-29.30000146,-10.39999522,2.599997248,11.20000232,10.5190396,3.104904464,2.869256656,1.838341147,4.805451742,5.473839393,11.05810101,5.857330238,9.599640575,9.383276612,12.344,2.314047096,-3.775773961,6.253027581,6.953499714
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Germany,DEU,,,,,,,,,,,,3.132699754,4.300341297,4.777486911,0.890068707,-0.866738895,4.949258392,3.34721809,3.008492875,4.150363331,1.40882866,0.52924054,-0.394840748,1.572410148,2.822947834,2.327935223,2.287339268,1.402151577,3.707235666,3.896551724,5.255006085,5.108261509,1.911886949,-1.002097413,2.471751412,1.677004365,0.790781744,1.737278637,1.861848628,1.871079386,3.057649432,1.514371072,0.010148163,-0.375443937,1.161132614,0.684655658,3.7,3.269045323,1.083201046,-5.127020785,3.690360273,2.99558644
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ghana,GHA,,3.429675616,4.109157376,4.405974365,2.209328429,1.368997659,-4.258289218,3.075363287,0.368860808,6.00617415,9.723472954,5.216124439,-2.487655112,2.884583358,6.852517139,-12.43162831,-3.530183433,2.2741077,8.475935637,-2.514941333,0.471695791,-3.50306747,-6.923650299,-4.563737719,8.647569256,5.091617972,5.199160071,4.794898731,5.628169742,5.085872512,3.328818229,5.28182614,3.87941917,4.85,3.3,4.112418938,4.602460956,4.196357878,4.700390795,4.399996536,3.7,4,4.5,5.2,5.6,5.900003848,6.4,6.45973558,8.430504083,3.991472576,8.007257129,14.39056573
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Greece,GRC,,11.1495374,1.533518906,10.13605526,8.258340252,9.39266085,6.098846533,5.481437166,6.664109252,9.899730172,7.955295402,7.841176981,10.16015115,8.092378663,-6.438240579,6.366808651,6.851897988,2.941001718,7.246863323,3.282080215,0.677131069,-1.553721224,-1.132647529,-1.078622374,2.010580403,2.50955655,0.517660082,-2.258863477,4.287861663,3.799999998,0,3.100000002,0.7,-1.6,2.000000001,2.099719775,2.358402042,3.637608175,3.36368354,3.419391619,4.477405703,4.197046359,3.439148367,5.94337579,4.367631973,2.280343689,5.542958255,2.996193097,-0.156864664,-3.250609514,-3.516718195,-6.907241304
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Greenland,GRL,,,,,,,,,,,,13.06085429,6.177273186,6.806008415,5.706253256,0.646239391,5.95920961,8.822314651,6.016717122,4.860598687,8.676005423,0.665280665,-4.419661297,3.45721694,-5.179615706,3.656387665,7.097322567,5.515873016,5.60361038,6.65954416,-11.71953255,-0.113464448,-5.111700114,-5.027932961,5.924369748,3.728679096,1.529636711,1.468926554,7.757980698,1.377884947,7.10159701,1.269035533,-0.971177945,-0.3796267,2.667513496,1.979585524,4.468980892,5.513059779,0.345909084,-5.411986294,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Grenada,GRD,,,,,,,,,,,,,,,,,,,5.414724475,6.011877158,-0.445676065,0.852292554,4.925454132,2.926097229,4.784739421,8.081468444,8.24958124,11.14979583,3.428209908,6.072049322,5.199239882,2.29690837,-0.296427121,-2.63966484,2.753408017,2.503938001,4.057406758,4.608853403,6.541908294,10.07249738,12.61662796,-3.912021304,2.141747258,8.444116478,-6.47173979,12.03926529,-1.929128745,6.284177746,1.686782183,-5.679622613,-1.268286706,1.112345094
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guatemala,GTM,,4.298518462,3.536501459,9.541043854,4.632992258,4.361769432,5.512103896,4.112175585,8.766035144,4.736909091,5.707883612,5.58375446,7.333051564,6.782834416,6.375029959,1.949990754,7.387265656,7.809220681,4.996689801,4.713456153,3.759978054,0.646858668,-3.530088964,-2.572091536,0.49669784,-0.609338957,0.143049591,3.543983208,3.89238717,3.942589436,3.102563208,3.658248761,4.838338798,3.927131964,4.033741494,4.948547484,2.957779916,4.364089954,4.993527779,3.847062231,3.6088687,2.332544301,3.866638363,2.530837955,3.152030513,3.260162692,5.379793908,6.304011639,3.281095312,0.526037754,2.909964231,3.868259098
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guinea,GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299938846,6.308116697,4.003476015,4.324062752,2.613423005,3.270947302,5.044144543,3.970099106,4.607673201,5.222404523,4.650740976,4.832975264,4.672198122,1.882240486,2.883982627,3.76896877,5.418066385,2.338839351,37.75626245,2.49664396,1.757699661,4.936961661,-0.280152861,1.936211009,3.586213086
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guinea-Bissau,GNB,,,,,,,,,,,,-3.910967475,6.374860914,1.109892755,4.559241038,7.845584329,4.943455336,-7.170069987,13.12604341,1.99414433,-15.95265147,18.16752811,4.200082145,-3.398287421,9.109223008,4.166492887,-0.793847624,2.9,4.6,6.1,6.1,5.1,1.1,2.1,3.2,4.4,11.6,6.5,-28.09997974,7.8,7.5,0.2,-7.1,-0.629291998,2.21703374,3.463345702,2.136370453,3.202154384,3.221570726,2.995742558,3.472523585,5.3
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guyana,GUY,,4.689524268,1.104925862,-12.2786573,11.36028244,10.54101869,5.233273904,4.313621878,1.024827519,6.99438664,4.255456942,3.112850838,-3.317670953,1.244719366,7.702839939,8.483021517,1.53691329,-2.638679684,-1.806188773,-1.835696235,1.733889721,1.4961659,-13.19013447,-6.792386724,-5.028737863,2.399667451,-0.900602221,0.899396581,-3.693533073,-4.944413106,-3.038084864,5.984609929,7.831446663,8.213838043,8.52330931,4.986313641,7.883466693,6.226948398,-1.708567161,2.969880996,-1.376727501,2.249999292,1.051000772,-1.005255282,3.293924792,-1.956911131,5.129609346,7.020313451,1.976647058,3.31862417,4.370869417,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Haiti,HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.309932786,-5.426295449,-11.95062964,9.897707899,4.136861157,2.706281553,2.183722804,2.712719817,0.86756238,-1.042776678,-0.253826629,0.362430598,-3.519016519,1.799792944,2.252992255,3.343279015,0.843944329,2.877697842,-5.416012559,5.590343267
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Heavily indebted poor countries (HIPC),HPC,,1.009542249,6.231870161,3.370898503,4.157211625,4.384133918,3.215330839,2.501269294,2.839870748,4.280423329,4.347623808,4.090684445,2.224043649,2.872834749,5.61936228,2.995067867,4.448134758,4.345804625,3.048698315,0.318705217,-0.447249997,4.005936556,1.240053351,0.608979633,1.034813487,1.002585127,3.009284953,3.27140999,0.91837299,2.154046102,-0.590785699,0.713710718,-0.567229451,1.259199187,-0.269694413,4.911741213,5.415532536,4.608936559,3.711335388,3.279175009,3.029489759,4.516085146,3.471209137,4.04502718,5.293451684,6.631212384,6.190459477,5.82381577,5.895570969,3.719775139,5.400492022,3.959945666
