Indicator Name,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
GDP per capita (current US$),St. Vincent and the Grenadines,VCT,161.4200947,170.431983,174.5642013,162.8702327,173.4719103,175.733025,185.3488774,180.4753582,173.2056013,185.9774146,203.9462776,219.2755001,298.3408306,322.6001609,348.1980599,347.7016592,339.4351213,374.3126942,472.6645621,547.6357021,600.3723877,738.2841672,836.6196371,913.8069551,998.3697368,1081.219512,1217.37456,1345.028976,1545.804509,1656.726968,1844.664947,1971.997429,2160.156358,2209.827433,2250.511682,2465.435146,2605.470682,2714.142242,2945.608927,3076.571219,3683.782769,3991.38725,4277.77725,4452.046451,4813.152385,5070.402698,5610.093155,6278.121354,6403.623229,6152.75607,6171.701434,6290.803207
GDP per capita (current US$),Sub-Saharan Africa (all income levels),SSF,129.1835287,130.7969609,137.9669437,154.5170683,147.1718716,159.8893445,168.4209922,162.1172431,169.311497,189.0974435,216.9860008,215.0232461,236.0051499,294.6830071,373.9716391,400.8418945,424.0426749,453.2857132,492.2232249,572.4389526,700.9680861,681.3075726,618.5252722,562.4540082,521.255056,472.0916003,507.155011,582.9124831,596.8771196,603.025127,585.9191964,590.2202257,578.6705158,532.3551078,505.2064378,558.2592809,564.9889152,570.7120084,524.7597882,512.3335992,514.5581609,487.6196844,500.2459217,623.4407557,758.4416147,863.2417017,983.0183903,1111.814451,1241.604663,1144.391859,1308.604536,1444.899656
GDP per capita (current US$),Sub-Saharan Africa (developing only),SSA,129.3326809,130.94622,138.1224418,154.6874518,147.3230055,159.8304045,168.3618809,162.0431836,169.273706,189.0923657,217.0229464,215.0595416,236.0597975,294.7423694,374.0645107,400.9177854,424.1347499,453.396982,492.3288717,572.5520222,701.1052991,681.4508226,618.6724939,562.6070058,521.4133075,472.2460702,507.3037284,583.081372,597.0491432,603.240294,586.0903072,590.4070411,578.8145112,532.4788599,505.3662999,558.4023366,564.9883681,570.3412833,524.4434852,511.384936,513.0718721,485.4541987,497.5622645,619.8029669,751.8937844,852.9949772,971.3373149,1096.778748,1219.836782,1130.566124,1292.606449,1423.36902
GDP per capita (current US$),Sudan,SDN,97.40239798,103.2907246,109.5662983,108.8476711,109.1940667,111.1184363,111.2884141,117.6158109,119.7573673,128.5334171,142.2386095,149.9009005,157.9953037,190.0218945,237.1111964,280.0730765,338.5012145,409.1814848,429.1263587,432.480776,379.5138508,459.6507681,431.2292834,381.666687,438.9964969,529.2218313,660.9189028,834.0675291,613.1222779,591.122036,468.3539275,418.971541,252.3482568,310.4631637,435.650976,458.8564535,291.5801989,368.1001532,345.6359231,320.1218832,361.7128258,381.7564343,418.125424,485.2247923,578.2040753,713.0036799,924.4186871,1152.564889,1401.227715,1286.147297,1538.312702,1234.470639
GDP per capita (current US$),Suriname,SUR,343.2075442,349.8686273,358.1537994,370.6414066,396.4299761,442.6362943,531.1293932,598.9604609,648.9929196,673.2620375,704.0157965,768.6818683,864.7326741,924.936146,1126.047887,1429.390123,1558.636171,1977.296001,2265.115303,2405.232442,2435.124093,2715.964964,2786.149298,2677.328878,2600.001369,2601.505412,2620.17822,2837.067002,3304.653935,1377.062603,980.7934869,1061.039423,966.0290359,1025.300724,1406.528636,1591.139888,1946.130973,2075.215938,2080.929407,1923.126875,1911.046315,1612.622636,2246.053526,2611.030145,3009.347962,3592.626174,5201.554672,5756.527714,6859.254998,7486.238203,8292.461059,
GDP per capita (current US$),Swaziland,SWZ,100.4547559,120.3661707,125.6082226,144.7683323,169.894098,179.4893056,191.581759,181.7353179,189.0302987,243.1269612,251.5794382,297.5622544,310.7371119,456.0630045,527.033414,557.6199804,511.1366782,552.7248114,600.1691108,703.8719309,899.2272381,926.3505075,843.9865087,844.6759504,745.6471319,520.6681356,615.5635478,761.38354,868.167015,837.6381263,1292.063128,1305.088144,1415.779444,1466.793897,1503.77062,1763.162931,1639.000912,1706.526817,1564.252199,1533.498053,1508.18366,1333.208802,1207.959854,1826.983595,2382.27032,2539.82154,2893.643223,2993.645076,2926.851912,2826.735559,3503.160366,3725.280898
GDP per capita (current US$),Sweden,SWE,1983.106544,2147.229311,2315.846527,2492.545346,2758.943466,3007.597978,3240.611037,3490.550337,3683.313694,3972.002749,4401.973711,4770.489899,5601.778815,6785.94955,7518.998275,9403.310528,10101.28153,10640.66842,11729.88395,13827.24133,15891.22257,14486.22109,12765.10792,11729.24406,12181.86601,12732.35045,16812.23225,20423.83483,22968.96478,24059.79639,28556.9519,29912.22519,30806.18987,23173.29642,24775.39173,28739.28592,31269.79088,28620.40835,28779.11562,29218.47171,27869.3776,25557.61254,28118.9848,35131.20776,40261.12201,41040.66502,43948.61977,50558.39553,52730.77539,43639.54832,49257.08104,56927.0205
GDP per capita (current US$),Switzerland,CHE,1787.360348,1971.316323,2131.391652,2294.182847,2501.29319,2620.475547,2784.733548,2960.722586,3121.889031,3344.783603,,,,,,,,,,,17383.37629,15833.73592,16133.96754,16007.82038,15229.8154,15373.98963,21924.17542,27284.8362,29301.51334,28062.97878,35471.96832,35441.55618,36504.56715,35180.23861,38637.26195,44873.44514,43093.61286,37323.68048,38344.92222,37543.65884,34787.0317,35269.00352,38247.11626,44289.37635,49121.65622,50083.36638,52276.47703,57490.38608,65799.79728,63568.24468,67644.33095,80390.80718
GDP per capita (current US$),Syrian Arab Republic,SYR,187.8120979,200.3964449,227.9249861,238.4589963,257.4660256,273.699887,241.3591109,274.7362339,294.7626476,364.7411924,336.1146351,393.060685,448.7693006,459.2177933,707.0546224,904.6985177,978.6384832,954.8407128,1113.658,1153.283908,1466.609551,1683.158463,1707.104052,1779.088155,1710.796093,1550.929119,1217.130689,1007.896851,910.6723583,823.4306038,998.7429755,1022.982358,1014.555366,1019.135863,732.9831406,804.2200295,949.7699561,976.358437,1000.034351,1019.331291,1208.734642,1282.280685,1272.319355,1248.028296,1393.347045,1561.284086,1767.295073,2099.458896,2677.590068,2691.597609,2892.755148,
GDP per capita (current US$),Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.8174056,467.9176955,345.9393687,293.6370861,236.4917634,213.2358369,178.1285952,155.0571994,219.0108866,178.0012555,139.4098818,173.4069666,194.2651765,245.2569407,324.8489639,358.3191667,433.7769833,563.1825341,771.3369144,733.8741166,820.1831211,934.8200592
GDP per capita (current US$),Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.2003556,184.1915486,171.9140475,193.6193465,173.8222794,155.5822064,159.6712895,180.5688959,217.1346655,250.2720313,296.9197703,300.6390205,307.9861546,306.084022,310.4084521,326.2667107,349.4729301,375.0206304,369.6873645,421.9878907,504.8593668,505.800108,526.5582778,528.5549615
GDP per capita (current US$),Thailand,THA,101.080499,107.7824252,114.0338265,118.3537991,126.1094215,138.0484108,161.0914244,166.9466777,174.7454312,186.7757311,191.9670112,194.0561617,209.1015767,269.4868624,331.6361148,351.0174992,390.8850706,444.6415078,527.6815382,588.7353721,681.3756029,719.0637786,740.3461636,794.8187141,814.0357815,743.3920354,807.9671315,929.4972003,1113.719859,1283.659622,1495.35854,1702.168217,1914.141538,2130.700241,2440.658649,2816.73286,3019.471119,2476.319684,1814.125204,1964.948181,1943.237928,1808.113178,1962.734621,2182.032654,2442.307829,2644.015396,3078.181539,3642.919436,3992.762173,3835.248184,4613.680162,4972.043661
GDP per capita (current US$),Timor-Leste,TMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.9230095,325.2701983,319.8967683,319.7598258,317.5486436,461.9961856,438.9618301,501.9932507,616.9340511,709.9545885,765.9505191,896.3499677
GDP per capita (current US$),Togo,TGO,76.78935634,79.32735304,82.26646749,88.14748722,100.4174576,109.4063505,121.9894076,125.2882045,125.6313801,132.7561854,120.5286212,131.4825727,150.7537188,178.5560183,240.84231,259.4085084,254.8428426,313.4574621,325.3404485,343.6655739,426.0715196,349.7998745,288.6611508,259.6358425,235.0346869,241.1534134,324.7555212,370.3667905,396.6822191,378.5406049,444.2581522,427.5348157,442.8839408,316.4862069,246.7187994,320.4947419,348.1594543,344.6376463,352.7310531,338.8896148,269.9994707,270.4603953,291.9528435,323.7156058,366.2962575,391.1126819,398.3447122,446.4082568,547.5977668,534.7606861,526.9118545,584.0167564
GDP per capita (current US$),Tonga,TON,,,,,,,,,,,,,,,,367.9608786,336.5350825,378.1080607,455.0153433,483.9747975,572.6951626,666.0960514,662.604604,649.1048351,684.7387752,639.3028114,724.4166139,865.1912604,1126.574005,1120.150572,1193.524136,1387.137521,1436.362108,1449.533545,2025.017432,2111.910642,2282.668407,2197.337414,1945.908848,1998.024259,1926.004579,1680.962567,1825.740013,2081.87042,2378.665671,2572.805343,2903.459122,2983.447176,3381.711841,3071.655248,3435.419361,4167.958736
GDP per capita (current US$),Trinidad and Tobago,TTO,636.7889401,683.1392195,714.3623025,775.0571188,805.841766,823.9792369,797.6501271,825.6005808,807.8448648,816.1119263,849.3186477,917.237037,1099.279105,1318.878138,2042.716971,2421.798882,2452.828551,3042.24561,3406.975228,4337.237742,5783.597421,6243.161297,7149.950876,6853.873937,6704.510423,6289.570749,4045.833545,4017.751861,3743.520321,3578.843601,4169.556107,4380.557793,4483.974794,3686.621913,3948.288892,4224.69676,4539.175875,4498.574102,4716.504665,5291.110056,6311.106551,6804.26501,6921.050723,8602.910669,9830.990397,12231.0308,13981.11901,16395.75024,21049.48773,14771.91369,15613.73133,16699.30989
GDP per capita (current US$),Tunisia,TUN,,202.4971449,202.267513,231.4221779,226.4189197,214.0491618,220.0096033,224.6496046,246.2263048,256.3805634,280.7173972,323.560441,422.6356083,506.7609949,645.4371608,771.5083414,785.07028,867.6036587,986.59985,1156.573028,1369.526112,1285.778229,1208.697161,1209.323879,1172.100008,1158.370193,1203.554986,1261.815621,1284.904863,1269.286378,1507.231456,1571.828353,1825.379132,1687.451994,1773.313,2012.936266,2154.986939,2251.368468,2336.083943,2426.388363,2245.335059,2281.05688,2365.758861,2790.004368,3139.529118,3218.961081,3394.310288,3807.677165,4345.070503,4168.936754,4193.55474,4296.858176
GDP per capita (current US$),Turkey,TUR,496.9757382,277.4755128,300.9774697,340.8147335,359.1455393,375.2032963,433.6837367,470.8631224,514.9763813,560.8185592,481.8086535,448.5109916,551.3845408,679.0146469,919.1731603,1127.517533,1267.843799,1420.185688,1543.541383,2072.54051,1559.663364,1574.119378,1397.166433,1304.374015,1240.468718,1361.041535,1502.732552,1697.648018,1737.861946,2013.942359,2783.586645,2742.769568,2840.368021,3167.52691,2256.731126,2879.248308,3033.593361,3123.142513,4361.442138,3983.746202,4189.478062,3036.72709,3553.066261,4567.499135,5832.689345,7087.720249,7687.125651,9246.030405,10297.50544,8553.741453,10049.77356,10498.31072
GDP per capita (current US$),Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.1385592,859.0408868,854.1928716,881.1523546,847.54172,824.4621526,796.4158445,625.347602,592.6987853,557.510449,565.0576697,592.8360328,550.7870249,645.2771015,776.5764956,969.9866913,1286.04857,1455.968598,1706.956726,2140.342696,2606.415787,3918.25367,3745.332286,3966.823004,4721.958126
GDP per capita (current US$),Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDP per capita (current US$),Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.0917635,1034.174924,1070.26295,1052.80115,1184.938715,1194.936547,1331.51988,1366.002794,1366.76728,1460.070362,1479.994416,1442.339887,1567.241811,1942.455116,2277.798629,2288.712861,2321.161944,2763.807484,2969.944663,2663.539583,3190.390681,3634.043549
GDP per capita (current US$),Uganda,UGA,62.33530311,63.03385158,62.03189571,68.94904053,76.06149352,110.3647979,111.6149699,112.7824119,116.9980025,127.6055541,133.3436287,145.6491633,148.9164695,165.2821025,198.2050977,216.5298805,218.0951903,253.9818498,203.0923153,174.1265182,98.29388118,102.4828546,161.9227695,161.5668771,252.5759506,237.7993603,255.9574845,394.5293211,394.9027734,308.7751284,243.1903016,181.369557,150.902996,164.6275744,197.6103189,276.309254,281.4892509,283.3829448,288.9491075,255.4478794,255.7806112,233.7680672,239.5312233,237.8494485,288.5135105,324.9013541,339.7045942,392.7508471,460.7884629,488.2459246,514.5119517,487.1054981
GDP per capita (current US$),Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.443278,1449.962499,1597.492984,1569.730041,1489.679692,1417.869939,1258.136326,1012.105183,935.9680987,872.7091858,991.2301007,835.2602968,635.766242,635.7089682,780.7380311,879.4750486,1048.522488,1367.352433,1828.717626,2303.018831,3068.608998,3891.037823,2545.480341,2973.981709,3615.381973
GDP per capita (current US$),United Arab Emirates,ARE,,,,,,,,,,,,,,,,27589.84637,30770.86894,34320.85553,28701.66912,33669.46166,42902.52529,45170.79941,40284.51423,35170.57085,32687.74614,30099.07353,23756.92689,23988.22554,22513.89702,24259.43106,28032.87975,26993.31954,26929.79816,26217.21512,26558.72149,27993.43188,29737.97068,30187.89496,27463.04512,29148.90158,34395.14913,32803.17883,33740.90033,36562.14662,40410.79204,44384.74644,47634.33096,47756.55969,50727.2095,38959.81222,39624.70188,45653.09145
GDP per capita (current US$),United Kingdom,GBR,1380.306241,1452.544709,1513.651449,1592.614477,1729.399978,1850.954769,1959.62783,2023.627564,1896.386749,2032.34701,2241.971395,2525.628212,2891.980901,3257.305833,3516.420283,4204.922043,4041.039711,4565.465489,5785.461739,7511.1077,9622.975043,9142.466504,8718.267257,8266.523695,7777.644289,8209.836963,10063.83866,12333.13719,14951.05213,15057.17922,17687.66895,18386.53358,18960.47012,16997.94421,18328.39385,19943.77552,20966.22466,23301.88391,24894.90465,25608.74553,25082.99759,24879.87776,27167.98333,31230.96646,36771.26416,37867.42124,40342.49814,46122.79437,42935.39685,35129.42941,36185.92507,38817.84629
GDP per capita (current US$),United States,USA,2881.099798,2934.552778,3107.937417,3232.208009,3423.396282,3664.80187,3972.12309,4152.019837,4491.424305,4802.642485,4997.756667,5360.178368,5836.223654,6461.735934,6948.198304,7516.680326,8297.291719,9142.794873,10225.30719,11301.68181,12179.55771,13526.18689,13932.67836,15000.08555,16539.38302,17588.80987,18427.28821,19393.78181,20703.15216,22039.22713,23037.94122,23443.26254,24411.14325,25326.73641,26577.76122,27559.16749,28772.35573,30281.6359,31687.05185,33332.13876,35081.92308,35912.33298,36819.44509,38224.73893,40292.30373,42516.39347,44622.64202,46349.11548,46759.55984,45191.93826,46701.51778,48441.56468
GDP per capita (current US$),Upper middle income,UMC,206.5993222,186.0073558,192.4303303,196.269404,215.7939075,233.53072,250.5673122,247.8021775,254.6514348,278.5974539,297.9782736,319.5822907,356.1939941,455.3695865,561.0173698,597.0340214,635.505421,699.769776,737.5059207,878.2584592,987.646581,1073.691712,1031.094897,990.7478353,997.7827004,1035.584832,1066.846913,1048.703996,1132.273727,1212.897418,1315.913667,1335.710248,1379.280737,1432.754213,1540.119866,1730.955027,1860.473806,1961.171804,1909.515276,1780.22489,1943.295028,1945.151399,1938.927649,2197.201334,2619.005247,3120.586555,3689.228364,4541.90006,5494.258768,5224.079369,6256.263879,7310.787885
GDP per capita (current US$),Uruguay,URY,490.1286896,602.7004256,656.5552027,584.1523948,740.9673035,701.2809931,664.4458475,581.2635392,574.4912001,717.2779098,760.8233959,996.3677095,776.217387,1405.097484,1448.735454,1250.549064,1290.980761,1440.605093,1707.916187,2480.560395,3486.835486,3765.745417,3108.173277,1716.619774,1621.35287,1571.698987,1940.664641,2416.39979,2677.011432,2732.723729,2990.824952,3578.949939,4083.304128,4722.058329,5460.222221,5986.739812,6340.644458,7361.304948,7754.324439,7292.570606,6914.362582,6316.970041,4112.553995,3646.279138,4145.198284,5252.3677,5907.280131,7043.080326,9107.880815,9117.37347,11741.69832,13866.25513
GDP per capita (current US$),Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192097,658.6558681,603.934942,597.0252726,576.4434172,585.9320401,600.5981578,623.0026524,623.2161328,702.4792994,558.221144,456.7044039,383.3502582,396.3772039,465.1189878,546.7768502,642.9616283,830.4076942,1022.518623,1181.84736,1377.082143,1545.929695
GDP per capita (current US$),Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,1059.259323,980.8215267,832.712752,808.187254,886.2937962,1066.537836,951.3074584,892.141526,961.1041455,1065.849965,1011.411604,1080.208178,1252.528235,1263.235577,1176.553873,1334.885868,1390.098327,1427.251994,1462.890195,1474.049706,1478.706157,1469.761787,1360.775766,1345.187563,1567.0013,1769.564588,1862.464291,2008.676107,2373.193319,2602.327143,2525.552113,2874.617053,3335.357152
GDP per capita (current US$),"Venezuela, RB",VEN,1138.254051,1136.346652,1211.3793,1261.373522,1040.376157,1059.052722,1076.89376,1081.220316,1146.719621,1154.288331,1216.506579,1310.122366,1393.317862,1644.103596,2375.333975,2477.180196,2761.322522,3111.198387,3300.998578,3827.002981,4464.87789,4848.924272,4779.118864,4756.423911,3292.654678,3318.198296,3287.124904,2466.685541,3101.414143,2184.15125,2381.139665,2561.487499,2830.260829,2751.174438,2619.186593,3397.393376,3033.445421,3738.724935,3901.189192,4105.00425,4818.70818,4963.041979,3683.171569,3257.076864,4304.03033,5475.166108,6787.670531,8382.054818,11297.66256,11605.79832,13657.74819,10809.55635
GDP per capita (current US$),Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,239.4286952,437.1295435,593.6535736,401.874911,97.15788506,98.031869,142.9658899,144.1486586,189.2605161,229.9548051,288.0202779,337.0500628,361.2544883,360.600798,374.4764201,401.5478021,415.731158,440.7692865,491.5285145,557.8233999,642.2508667,731.1405878,843.2042904,1070.154959,1129.67515,1224.314518,1411.209759
GDP per capita (current US$),Virgin Islands (U.S.),VIR,756.25,753.6656891,1016.528926,1069.767442,1302.663438,1511.363636,1778.012685,2271.653543,3183.150183,3605.802048,3476.190476,3619.71831,4040.789474,4185.714286,4393.333333,4253.191489,4583.333333,4965.591398,5342.708333,6319.792,7503.092784,8385.714286,8162.745098,8816.345846,9124.074074,9256.074766,9723.943662,10828.30249,11527.27334,13047.57313,15050.54714,15945.49982,16752.27713,18728.24343,,,,,,,,,,,,,,,,,,
GDP per capita (current US$),West Bank and Gaza,WBG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.324497,1301.226064,1298.837572,1367.54234,1407.559886,1436.823164,1369.193027,1071.34569,879.5227789,942.9852233,1044.707947,1123.41399,,,,,,
GDP per capita (current US$),World,WLD,443.993381,454.5955878,479.4539149,504.4590879,540.5042317,577.2940804,619.9128485,645.7230175,682.5703867,735.6154842,784.667416,849.1613669,961.2730117,1151.503802,1303.65716,1427.620926,1526.984416,1698.423542,1964.912411,2241.534295,2478.529077,2499.070874,2430.981604,2440.395563,2489.729488,2569.72908,2987.443838,3333.62583,3664.049544,3779.441803,4149.450943,4283.098534,4511.709333,4504.863855,4766.736986,5211.079895,5242.649114,5155.840268,5067.216426,5186.580148,5284.186532,5187.022747,5324.156957,5916.802112,6577.778856,7023.385605,7520.044247,8379.545905,9085.860912,8491.313095,9157.413388,10033.57215
GDP per capita (current US$),"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.6442188,472.9074729,490.0345639,387.1072815,286.8050355,281.1420893,368.2754682,421.4620793,378.3739026,444.0307921,543.7138828,539.4743156,567.8303456,606.4852712,692.7703902,811.3747246,896.3539394,986.766301,1189.633878,1077.240142,1290.623077,1361.196237
GDP per capita (current US$),Zambia,ZMB,229.491286,217.6703302,210.3470103,211.6365253,239.7844076,300.0039858,339.6854604,356.3892439,405.505111,480.8349716,432.1852342,386.3706186,423.0522447,531.5451013,614.3596722,498.269448,525.8094947,480.3854485,519.5581548,600.0149147,672.5216857,671.6606085,627.8681539,521.39421,413.5870201,331.9696935,237.8293323,313.9850879,501.7510712,522.3421229,418.3663578,418.5428016,384.7460488,386.0961805,384.9912583,389.8939676,356.9448118,415.1979376,334.3508064,314.8620138,317.3745672,348.0380232,347.5103088,399.8681297,485.969548,626.2718862,910.8179617,957.3671536,1182.65377,1006.388182,1252.696534,1425.311342
GDP per capita (current US$),Zimbabwe,ZWE,280.6198594,282.8876062,278.9655007,280.0230161,284.4096584,296.5649081,280.5768045,296.0659514,303.5672639,347.0838227,361.9138439,404.5723302,480.4693075,573.7247909,667.2852371,708.4467605,677.4770224,663.1460147,640.1476937,736.2711397,916.2359729,1058.103399,1084.455734,947.5072791,745.2843864,636.5987266,676.6143581,707.8598067,793.1983873,814.8460525,839.0149188,803.992263,613.4528776,583.732753,600.7630241,608.5971338,719.2782782,705.7095243,522.1091884,552.8321318,534.7911515,538.9563935,503.0315266,454.103842,460.839429,457.8282547,434.4809574,423.992166,354.6309723,467.8705699,594.6802901,776.2040611
